,ENCODED_ID,ENCODED_FROM_NODE,ENCODED_TO_NODE,ENCODED_SPEED,ENCODED_DISTANCE
1394,rl_B3_25_27,rn_B3_25,rn_B3_27,1,2234.3427136479345
1395,rl_B3_26_InterBay1_134,rn_B3_26,rn_InterBay1_134,1,1500.716447519433
1396,rl_B3_27_28,rn_B3_27,rn_B3_28,1,3086.6141700000007
1397,rl_B3_28_2,rn_B3_28,rn_B3_2,1,2234.3427053592877
1398,rl_B3_29_30,rn_B3_29,rn_B3_30,1,3086.6141700000007
1399,rl_B3_2_3,rn_B3_2,rn_B3_3,1,9166.666667000001
1400,rl_B3_30_22,rn_B3_30,rn_B3_22,1,2234.3427136479345
1401,rl_B3_31_32,rn_B3_31,rn_B3_32,1,3086.6141700000007
1402,rl_B3_32_8,rn_B3_32,rn_B3_8,1,2234.3427053592877
1403,rl_B3_33_34,rn_B3_33,rn_B3_34,1,5303.36435
1404,rl_B3_34_B2_18,rn_B3_34,rn_B2_18,1,1964.299709766624
1405,rl_B3_35_36,rn_B3_35,rn_B3_36,1,5303.36436
1406,rl_B3_36_B4_4,rn_B3_36,rn_B4_4,1,1964.2997097666212
1407,rl_B3_3_4,rn_B3_3,rn_B3_4,1,1250.0
1408,rl_B3_4_5,rn_B3_4,rn_B3_5,1,11250.0
1409,rl_B3_5_29,rn_B3_5,rn_B3_29,1,2234.3427053592877
1410,rl_B3_5_6,rn_B3_5,rn_B3_6,1,1250.0
1411,rl_B3_6_7,rn_B3_6,rn_B3_7,1,14166.666669999999
1412,rl_B3_7_8,rn_B3_7,rn_B3_8,1,1250.0
1413,rl_B3_8_9,rn_B3_8,rn_B3_9,1,11250.0
1414,rl_B3_9_10,rn_B3_9,rn_B3_10,1,1250.0
1415,rl_B3_9_33,rn_B3_9,rn_B3_33,1,1964.299709766624
1416,rl_B4_10_11,rn_B4_10,rn_B4_11,1,9166.666659999995
1417,rl_B4_11_12,rn_B4_11,rn_B4_12,1,1250.0
1418,rl_B4_11_13,rn_B4_11,rn_B4_13,1,2234.3427053592877
1419,rl_B4_12_InterBay2_27,rn_B4_12,rn_InterBay2_27,1,1500.7164502958892
1420,rl_B4_13_14,rn_B4_13,rn_B4_14,1,3086.614179999997
1421,rl_B4_14_16,rn_B4_14,rn_B4_16,1,2234.3427053592877
1422,rl_B4_15_16,rn_B4_15,rn_B4_16,1,1250.0
1423,rl_B4_16_17,rn_B4_16,rn_B4_17,1,9166.666659999995
1424,rl_B4_17_18,rn_B4_17,rn_B4_18,1,1250.0
1425,rl_B4_18_19,rn_B4_18,rn_B4_19,1,11250.0
1426,rl_B4_19_20,rn_B4_19,rn_B4_20,1,1250.0
1427,rl_B4_19_31,rn_B4_19,rn_B4_31,1,2234.3427053592877
1428,rl_B4_1_2,rn_B4_1,rn_B4_2,1,1250.0
1429,rl_B4_20_21,rn_B4_20,rn_B4_21,1,14166.666669999999
1430,rl_B4_21_22,rn_B4_21,rn_B4_22,1,1250.0
1431,rl_B4_22_23,rn_B4_22,rn_B4_23,1,11250.0
1432,rl_B4_23_24,rn_B4_23,rn_B4_24,1,1250.0
1433,rl_B4_23_35,rn_B4_23,rn_B4_35,1,1964.2997097666212
1434,rl_B4_24_25,rn_B4_24,rn_B4_25,1,9166.666667000001
1435,rl_B4_25_26,rn_B4_25,rn_B4_26,1,1250.0
1436,rl_B4_25_27,rn_B4_25,rn_B4_27,1,2234.3427053592877
1437,rl_B4_26_InterBay1_126,rn_B4_26,rn_InterBay1_126,1,1500.716447519433
1438,rl_B4_27_28,rn_B4_27,rn_B4_28,1,3086.614179999997
1439,rl_B4_28_2,rn_B4_28,rn_B4_2,1,2234.3427053592877
1440,rl_B4_29_30,rn_B4_29,rn_B4_30,1,3086.614179999997
1441,rl_B4_2_3,rn_B4_2,rn_B4_3,1,9166.666667000001
1442,rl_B4_30_22,rn_B4_30,rn_B4_22,1,2234.3427053592877
1443,rl_B4_31_32,rn_B4_31,rn_B4_32,1,3086.614179999997
1444,rl_B4_32_8,rn_B4_32,rn_B4_8,1,2234.3427053592877
1445,rl_B4_33_34,rn_B4_33,rn_B4_34,1,5303.36436
1446,rl_B4_34_B3_18,rn_B4_34,rn_B3_18,1,1964.2997020526946
1447,rl_B4_35_36,rn_B4_35,rn_B4_36,1,5303.36436
1448,rl_B4_36_B5_4,rn_B4_36,rn_B5_4,1,1964.2997020526946
1449,rl_B4_3_4,rn_B4_3,rn_B4_4,1,1250.0
1450,rl_B4_4_5,rn_B4_4,rn_B4_5,1,11250.0
1451,rl_B4_5_29,rn_B4_5,rn_B4_29,1,2234.3427053592877
1452,rl_B4_5_6,rn_B4_5,rn_B4_6,1,1250.0
1453,rl_B4_6_7,rn_B4_6,rn_B4_7,1,14166.666669999999
1454,rl_B4_7_8,rn_B4_7,rn_B4_8,1,1250.0
1455,rl_B4_8_9,rn_B4_8,rn_B4_9,1,11250.0
1456,rl_B4_9_10,rn_B4_9,rn_B4_10,1,1250.0
1457,rl_B4_9_33,rn_B4_9,rn_B4_33,1,1964.2997097666212
1458,rl_B5_10_11,rn_B5_10,rn_B5_11,1,9166.666659999995
1459,rl_B5_11_12,rn_B5_11,rn_B5_12,1,1250.0
1460,rl_B5_11_13,rn_B5_11,rn_B5_13,1,2234.3427136479404
1461,rl_B5_12_InterBay2_35,rn_B5_12,rn_InterBay2_35,1,1500.7164502958892
1462,rl_B5_13_14,rn_B5_13,rn_B5_14,1,3086.6141700000007
1463,rl_B5_14_16,rn_B5_14,rn_B5_16,1,2234.3427053592877
1464,rl_B5_15_16,rn_B5_15,rn_B5_16,1,1250.0
1465,rl_B5_16_17,rn_B5_16,rn_B5_17,1,9166.666659999995
1466,rl_B5_17_18,rn_B5_17,rn_B5_18,1,1250.0
1467,rl_B5_18_19,rn_B5_18,rn_B5_19,1,11250.0
1468,rl_B5_19_20,rn_B5_19,rn_B5_20,1,1250.0
1469,rl_B5_19_31,rn_B5_19,rn_B5_31,1,2234.3427053592877
1470,rl_B5_1_2,rn_B5_1,rn_B5_2,1,1250.0
1471,rl_B5_20_21,rn_B5_20,rn_B5_21,1,14166.666669999999
1472,rl_B5_21_22,rn_B5_21,rn_B5_22,1,1250.0
1473,rl_B5_22_23,rn_B5_22,rn_B5_23,1,11250.0
1474,rl_B5_23_24,rn_B5_23,rn_B5_24,1,1250.0
1475,rl_B5_23_35,rn_B5_23,rn_B5_35,1,1964.2997097666155
1476,rl_B5_24_25,rn_B5_24,rn_B5_25,1,9166.666667000001
1477,rl_B5_25_26,rn_B5_25,rn_B5_26,1,1250.0
1478,rl_B5_25_27,rn_B5_25,rn_B5_27,1,2234.3427053592877
1479,rl_B5_26_InterBay1_117,rn_B5_26,rn_InterBay1_117,1,1500.7164475194277
1480,rl_B5_27_28,rn_B5_27,rn_B5_28,1,3086.6141700000007
1481,rl_B5_28_2,rn_B5_28,rn_B5_2,1,2234.3427136479404
1482,rl_B5_29_30,rn_B5_29,rn_B5_30,1,3086.6141700000007
1483,rl_B5_2_3,rn_B5_2,rn_B5_3,1,9166.666667000001
1484,rl_B5_30_22,rn_B5_30,rn_B5_22,1,2234.3427053592877
1485,rl_B5_31_32,rn_B5_31,rn_B5_32,1,3086.6141700000007
1486,rl_B5_32_8,rn_B5_32,rn_B5_8,1,2234.3427136479404
1487,rl_B5_33_34,rn_B5_33,rn_B5_34,1,5303.36436
1488,rl_B5_34_B4_18,rn_B5_34,rn_B4_18,1,1964.2997097666212
1489,rl_B5_35_36,rn_B5_35,rn_B5_36,1,5303.3643500000035
1490,rl_B5_36_B6_4,rn_B5_36,rn_B6_4,1,1964.2997097666266
1491,rl_B5_3_4,rn_B5_3,rn_B5_4,1,1250.0
1492,rl_B5_4_5,rn_B5_4,rn_B5_5,1,11250.0
1493,rl_B5_5_29,rn_B5_5,rn_B5_29,1,2234.3427136479404
1494,rl_B5_5_6,rn_B5_5,rn_B5_6,1,1250.0
1495,rl_B5_6_7,rn_B5_6,rn_B5_7,1,14166.666669999999
1496,rl_B5_7_8,rn_B5_7,rn_B5_8,1,1250.0
1497,rl_B5_8_9,rn_B5_8,rn_B5_9,1,11250.0
1498,rl_B5_9_10,rn_B5_9,rn_B5_10,1,1250.0
1499,rl_B5_9_33,rn_B5_9,rn_B5_33,1,1964.2997020526946
1500,rl_B6_10_11,rn_B6_10,rn_B6_11,1,9166.666659999995
1501,rl_B6_11_12,rn_B6_11,rn_B6_12,1,1250.0
1502,rl_B6_11_13,rn_B6_11,rn_B6_13,1,2234.3427053592877
1503,rl_B6_12_InterBay2_43,rn_B6_12,rn_InterBay2_43,1,1500.7164574945584
1504,rl_B6_13_14,rn_B6_13,rn_B6_14,1,3086.614169999986
1505,rl_B6_14_16,rn_B6_14,rn_B6_16,1,2234.3427053592877
1506,rl_B6_15_16,rn_B6_15,rn_B6_16,1,1250.0
1507,rl_B6_16_17,rn_B6_16,rn_B6_17,1,9166.666659999995
1508,rl_B6_17_18,rn_B6_17,rn_B6_18,1,1250.0
1509,rl_B6_18_19,rn_B6_18,rn_B6_19,1,11250.0
1510,rl_B6_19_20,rn_B6_19,rn_B6_20,1,1250.0
1511,rl_B6_19_31,rn_B6_19,rn_B6_31,1,2234.3427053592877
1512,rl_B6_1_2,rn_B6_1,rn_B6_2,1,1250.0
1513,rl_B6_20_21,rn_B6_20,rn_B6_21,1,14166.666669999999
1514,rl_B6_21_22,rn_B6_21,rn_B6_22,1,1250.0
1515,rl_B6_22_23,rn_B6_22,rn_B6_23,1,11250.0
1516,rl_B6_23_24,rn_B6_23,rn_B6_24,1,1250.0
1517,rl_B6_23_35,rn_B6_23,rn_B6_35,1,1964.2997097666266
1518,rl_B6_24_25,rn_B6_24,rn_B6_25,1,9166.666667000001
1519,rl_B6_25_26,rn_B6_25,rn_B6_26,1,1250.0
1520,rl_B6_25_27,rn_B6_25,rn_B6_27,1,2234.3427053592877
1521,rl_B6_26_InterBay1_107,rn_B6_26,rn_InterBay1_107,1,1500.7164547181019
1522,rl_B6_27_28,rn_B6_27,rn_B6_28,1,3086.614169999986
1523,rl_B6_28_2,rn_B6_28,rn_B6_2,1,2234.3427053592877
1524,rl_B6_29_30,rn_B6_29,rn_B6_30,1,3086.614169999986
1525,rl_B6_2_3,rn_B6_2,rn_B6_3,1,9166.666667000001
1526,rl_B6_30_22,rn_B6_30,rn_B6_22,1,2234.3427053592877
1527,rl_B6_31_32,rn_B6_31,rn_B6_32,1,3086.614169999986
1528,rl_B6_32_8,rn_B6_32,rn_B6_8,1,2234.3427053592877
1529,rl_B6_33_34,rn_B6_33,rn_B6_34,1,5303.3643500000035
1530,rl_B6_34_B5_18,rn_B6_34,rn_B5_18,1,1964.2997097666155
1531,rl_B6_35_36,rn_B6_35,rn_B6_36,1,5303.364360000007
1532,rl_B6_36_B7_4,rn_B6_36,rn_B7_4,1,1964.2997020526946
1533,rl_B6_3_4,rn_B6_3,rn_B6_4,1,1250.0
1534,rl_B6_4_5,rn_B6_4,rn_B6_5,1,11250.0
1535,rl_B6_5_29,rn_B6_5,rn_B6_29,1,2234.3427053592877
1536,rl_B6_5_6,rn_B6_5,rn_B6_6,1,1250.0
1537,rl_B6_6_7,rn_B6_6,rn_B6_7,1,14166.666669999999
1538,rl_B6_7_8,rn_B6_7,rn_B6_8,1,1250.0
1539,rl_B6_8_9,rn_B6_8,rn_B6_9,1,11250.0
1540,rl_B6_9_10,rn_B6_9,rn_B6_10,1,1250.0
1541,rl_B6_9_33,rn_B6_9,rn_B6_33,1,1964.2997097666266
1542,rl_B7_10_11,rn_B7_10,rn_B7_11,1,9166.666659999995
1543,rl_B7_11_12,rn_B7_11,rn_B7_12,1,1250.0
1544,rl_B7_11_13,rn_B7_11,rn_B7_13,1,2234.342713647928
1545,rl_B7_12_InterBay2_51,rn_B7_12,rn_InterBay2_51,1,1500.7164430972307
1546,rl_B7_13_14,rn_B7_13,rn_B7_14,1,3086.614180000004
1547,rl_B7_14_16,rn_B7_14,rn_B7_16,1,2234.3427468025284
1548,rl_B7_15_16,rn_B7_15,rn_B7_16,1,1250.0
1549,rl_B7_16_17,rn_B7_16,rn_B7_17,1,9166.666659999995
1550,rl_B7_17_18,rn_B7_17,rn_B7_18,1,1250.0
1551,rl_B7_18_19,rn_B7_18,rn_B7_19,1,11250.0
1552,rl_B7_19_20,rn_B7_19,rn_B7_20,1,1250.0
1553,rl_B7_19_31,rn_B7_19,rn_B7_31,1,2234.3427468025284
1554,rl_B7_1_2,rn_B7_1,rn_B7_2,1,1250.0
1555,rl_B7_20_21,rn_B7_20,rn_B7_21,1,14166.666669999999
1556,rl_B7_21_22,rn_B7_21,rn_B7_22,1,1250.0
1557,rl_B7_22_23,rn_B7_22,rn_B7_23,1,11250.0
1558,rl_B7_23_24,rn_B7_23,rn_B7_24,1,1250.0
1559,rl_B7_23_35,rn_B7_23,rn_B7_35,1,1964.2996634830565
1560,rl_B7_24_25,rn_B7_24,rn_B7_25,1,9166.666667000001
1561,rl_B7_25_26,rn_B7_25,rn_B7_26,1,1250.0
1562,rl_B7_25_27,rn_B7_25,rn_B7_27,1,2234.3427468025284
1563,rl_B7_26_InterBay1_98,rn_B7_26,rn_InterBay1_98,1,1500.7164043274765
1564,rl_B7_27_28,rn_B7_27,rn_B7_28,1,3086.614180000004
1565,rl_B7_28_2,rn_B7_28,rn_B7_2,1,2234.342713647928
1566,rl_B7_29_30,rn_B7_29,rn_B7_30,1,3086.614180000004
1567,rl_B7_2_3,rn_B7_2,rn_B7_3,1,9166.666667000001
1568,rl_B7_30_22,rn_B7_30,rn_B7_22,1,2234.3427468025284
1569,rl_B7_31_32,rn_B7_31,rn_B7_32,1,3086.614180000004
1570,rl_B7_32_8,rn_B7_32,rn_B7_8,1,2234.342713647928
1571,rl_B7_33_34,rn_B7_33,rn_B7_34,1,5303.364360000007
1572,rl_B7_34_B6_18,rn_B7_34,rn_B6_18,1,1964.2997097666266
1573,rl_B7_35_36,rn_B7_35,rn_B7_36,1,5303.364399999991
1574,rl_B7_36_B8_4,rn_B7_36,rn_B8_4,1,1964.2996634830454
1575,rl_B7_3_4,rn_B7_3,rn_B7_4,1,1250.0
1576,rl_B7_4_5,rn_B7_4,rn_B7_5,1,11250.0
1577,rl_B7_5_29,rn_B7_5,rn_B7_29,1,2234.342713647928
1578,rl_B7_5_6,rn_B7_5,rn_B7_6,1,1250.0
1579,rl_B7_6_7,rn_B7_6,rn_B7_7,1,14166.666669999999
1580,rl_B7_7_8,rn_B7_7,rn_B7_8,1,1250.0
1581,rl_B7_8_9,rn_B7_8,rn_B7_9,1,11250.0
1582,rl_B7_9_10,rn_B7_9,rn_B7_10,1,1250.0
1583,rl_B7_9_33,rn_B7_9,rn_B7_33,1,1964.2997020526946
1584,rl_B8_10_11,rn_B8_10,rn_B8_11,1,9166.666659999995
1585,rl_B8_11_12,rn_B8_11,rn_B8_12,1,1250.0
1586,rl_B8_11_13,rn_B8_11,rn_B8_13,1,2234.3427053592877
1587,rl_B8_12_InterBay2_59,rn_B8_12,rn_InterBay2_59,1,1500.7164071039226
1588,rl_B8_13_14,rn_B8_13,rn_B8_14,1,3086.6141999999963
1589,rl_B8_14_16,rn_B8_14,rn_B8_16,1,2234.3427053592877
1590,rl_B8_15_16,rn_B8_15,rn_B8_16,1,1250.0
1591,rl_B8_16_17,rn_B8_16,rn_B8_17,1,9166.666659999995
1592,rl_B8_17_18,rn_B8_17,rn_B8_18,1,1250.0
1593,rl_B8_18_19,rn_B8_18,rn_B8_19,1,11250.0
1594,rl_B8_19_20,rn_B8_19,rn_B8_20,1,1250.0
1595,rl_B8_19_31,rn_B8_19,rn_B8_31,1,2234.3427053592877
1596,rl_B8_1_2,rn_B8_1,rn_B8_2,1,1250.0
1597,rl_B8_20_21,rn_B8_20,rn_B8_21,1,14166.666669999999
1598,rl_B8_21_22,rn_B8_21,rn_B8_22,1,1250.0
1599,rl_B8_22_23,rn_B8_22,rn_B8_23,1,11250.0
1600,rl_B8_23_24,rn_B8_23,rn_B8_24,1,1250.0
1601,rl_B8_23_35,rn_B8_23,rn_B8_35,1,1964.2997406223442
1602,rl_B8_24_25,rn_B8_24,rn_B8_25,1,9166.666667000001
1603,rl_B8_25_26,rn_B8_25,rn_B8_26,1,1250.0
1604,rl_B8_25_27,rn_B8_25,rn_B8_27,1,2234.3427053592877
1605,rl_B8_26_InterBay1_89,rn_B8_26,rn_InterBay1_89,1,1500.7164763140834
1606,rl_B8_27_28,rn_B8_27,rn_B8_28,1,3086.6141999999963
1607,rl_B8_28_2,rn_B8_28,rn_B8_2,1,2234.3427053592877
1608,rl_B8_29_30,rn_B8_29,rn_B8_30,1,3086.6141999999963
1609,rl_B8_2_3,rn_B8_2,rn_B8_3,1,9166.666667000001
1610,rl_B8_30_22,rn_B8_30,rn_B8_22,1,2234.3427053592877
1611,rl_B8_31_32,rn_B8_31,rn_B8_32,1,3086.6141999999963
1612,rl_B8_32_8,rn_B8_32,rn_B8_8,1,2234.3427053592877
1613,rl_B8_33_34,rn_B8_33,rn_B8_34,1,5303.364399999991
1614,rl_B8_34_B7_18,rn_B8_34,rn_B7_18,1,1964.2996634830565
1615,rl_B8_35_36,rn_B8_35,rn_B8_36,1,5303.364300000001
1616,rl_B8_36_B9_4,rn_B8_36,rn_B9_4,1,1964.2997406223442
1617,rl_B8_3_4,rn_B8_3,rn_B8_4,1,1250.0
1618,rl_B8_4_5,rn_B8_4,rn_B8_5,1,11250.0
1619,rl_B8_5_29,rn_B8_5,rn_B8_29,1,2234.3427053592877
1620,rl_B8_5_6,rn_B8_5,rn_B8_6,1,1250.0
1621,rl_B8_6_7,rn_B8_6,rn_B8_7,1,14166.666669999999
1622,rl_B8_7_8,rn_B8_7,rn_B8_8,1,1250.0
1623,rl_B8_8_9,rn_B8_8,rn_B8_9,1,11250.0
1624,rl_B8_9_10,rn_B8_9,rn_B8_10,1,1250.0
1625,rl_B8_9_33,rn_B8_9,rn_B8_33,1,1964.2996634830454
1626,rl_B9_10_11,rn_B9_10,rn_B9_11,1,9166.666659999995
1627,rl_B9_11_12,rn_B9_11,rn_B9_12,1,1250.0
1628,rl_B9_11_13,rn_B9_11,rn_B9_13,1,2234.3427053592877
1629,rl_B9_12_InterBay2_67,rn_B9_12,rn_InterBay2_67,1,1500.71647909054
1630,rl_B9_13_14,rn_B9_13,rn_B9_14,1,3086.6140999999916
1631,rl_B9_14_16,rn_B9_14,rn_B9_16,1,2234.3427053592877
1632,rl_B9_15_16,rn_B9_15,rn_B9_16,1,1250.0
1633,rl_B9_16_17,rn_B9_16,rn_B9_17,1,9166.666659999995
1634,rl_B9_17_18,rn_B9_17,rn_B9_18,1,1250.0
1635,rl_B9_18_19,rn_B9_18,rn_B9_19,1,11250.0
1636,rl_B9_19_20,rn_B9_19,rn_B9_20,1,1250.0
1637,rl_B9_19_31,rn_B9_19,rn_B9_31,1,2234.3427053592877
1638,rl_B9_1_2,rn_B9_1,rn_B9_2,1,1250.0
1639,rl_B9_20_21,rn_B9_20,rn_B9_21,1,14166.666669999999
1640,rl_B9_21_22,rn_B9_21,rn_B9_22,1,1250.0
1641,rl_B9_22_23,rn_B9_22,rn_B9_23,1,11250.0
1642,rl_B9_23_24,rn_B9_23,rn_B9_24,1,1250.0
1643,rl_B9_23_35,rn_B9_23,rn_B9_35,1,1964.299740622333
1644,rl_B9_24_25,rn_B9_24,rn_B9_25,1,9166.666667000001
1645,rl_B9_25_26,rn_B9_25,rn_B9_26,1,1250.0
1646,rl_B9_25_27,rn_B9_25,rn_B9_27,1,2234.3427053592877
1647,rl_B9_26_InterBay1_81,rn_B9_26,rn_InterBay1_81,1,1500.716476314073
1648,rl_B9_27_28,rn_B9_27,rn_B9_28,1,3086.6140999999916
1649,rl_B9_28_2,rn_B9_28,rn_B9_2,1,2234.3427053592877
1650,rl_B9_29_30,rn_B9_29,rn_B9_30,1,3086.6140999999916
1651,rl_B9_2_3,rn_B9_2,rn_B9_3,1,9166.666667000001
1652,rl_B9_30_22,rn_B9_30,rn_B9_22,1,2234.3427053592877
1653,rl_B9_31_32,rn_B9_31,rn_B9_32,1,3086.6140999999916
1654,rl_B9_32_8,rn_B9_32,rn_B9_8,1,2234.3427053592877
1655,rl_B9_33_34,rn_B9_33,rn_B9_34,1,5303.364300000001
1656,rl_B9_34_B8_18,rn_B9_34,rn_B8_18,1,1964.2997406223442
1657,rl_B9_35_36,rn_B9_35,rn_B9_36,1,5303.364300000016
1658,rl_B9_36_B10_4,rn_B9_36,rn_B10_4,1,1964.2997406223442
1659,rl_B9_3_4,rn_B9_3,rn_B9_4,1,1250.0
1660,rl_B9_4_5,rn_B9_4,rn_B9_5,1,11250.0
1661,rl_B9_5_29,rn_B9_5,rn_B9_29,1,2234.3427053592877
1662,rl_B9_5_6,rn_B9_5,rn_B9_6,1,1250.0
1663,rl_B9_6_7,rn_B9_6,rn_B9_7,1,14166.666669999999
1664,rl_B9_7_8,rn_B9_7,rn_B9_8,1,1250.0
1665,rl_B9_8_9,rn_B9_8,rn_B9_9,1,11250.0
1666,rl_B9_9_10,rn_B9_9,rn_B9_10,1,1250.0
1667,rl_B9_9_33,rn_B9_9,rn_B9_33,1,1964.2997406223442
1668,rl_InterBay1_100_99,rn_InterBay1_100,rn_InterBay1_99,1,6790.551239999986
1669,rl_InterBay1_101_90,rn_InterBay1_101,rn_InterBay1_90,1,11420.47243999999
1670,rl_InterBay1_102_100,rn_InterBay1_102,rn_InterBay1_100,1,1080.31495
1671,rl_InterBay1_102_B7_1,rn_InterBay1_102,rn_B7_1,1,1500.7164403207742
1672,rl_InterBay1_103_102,rn_InterBay1_103,rn_InterBay1_102,1,1234.6456800000014
1673,rl_InterBay1_104_103,rn_InterBay1_104,rn_InterBay1_103,1,1018.5826700000034
1674,rl_InterBay1_105_104,rn_InterBay1_105,rn_InterBay1_104,1,1666.7716599999985
1675,rl_InterBay1_106_105,rn_InterBay1_106,rn_InterBay1_105,1,1018.5826800000068
1676,rl_InterBay1_106_315,rn_InterBay1_106,rn_InterBay1_315,1,1456.9077256761618
1677,rl_InterBay1_107_106,rn_InterBay1_107,rn_InterBay1_106,1,1234.6456599999947
1678,rl_InterBay1_108_107,rn_InterBay1_108,rn_InterBay1_107,1,1080.3149700000067
1679,rl_InterBay1_109_108,rn_InterBay1_109,rn_InterBay1_108,1,6790.5511699999915
1680,rl_InterBay1_10_9,rn_InterBay1_10,rn_InterBay1_9,1,1234.6456999999937
1681,rl_InterBay1_110_109,rn_InterBay1_110,rn_InterBay1_109,1,1080.3149700000067
1682,rl_InterBay1_110_B6_1,rn_InterBay1_110,rn_B6_1,1,1500.7164547181019
1683,rl_InterBay1_111_110,rn_InterBay1_111,rn_InterBay1_110,1,1234.6456599999947
1684,rl_InterBay1_112_1,rn_InterBay1_112,rn_InterBay1_1,1,1117.1713543373728
1685,rl_InterBay1_113_101,rn_InterBay1_113,rn_InterBay1_101,1,1018.5826800000068
1686,rl_InterBay1_114_111,rn_InterBay1_114,rn_InterBay1_111,1,1018.5826800000068
1687,rl_InterBay1_115_114,rn_InterBay1_115,rn_InterBay1_114,1,1666.7716499999951
1688,rl_InterBay1_116_115,rn_InterBay1_116,rn_InterBay1_115,1,1018.5826800000068
1689,rl_InterBay1_116_319,rn_InterBay1_116,rn_InterBay1_319,1,1456.9077256761618
1690,rl_InterBay1_117_116,rn_InterBay1_117,rn_InterBay1_116,1,1234.645669999998
1691,rl_InterBay1_118_117,rn_InterBay1_118,rn_InterBay1_117,1,1080.3149599999888
1692,rl_InterBay1_119_118,rn_InterBay1_119,rn_InterBay1_118,1,6790.5511800000095
1693,rl_InterBay1_11_10,rn_InterBay1_11,rn_InterBay1_10,1,1080.3150000000023
1694,rl_InterBay1_120_119,rn_InterBay1_120,rn_InterBay1_119,1,1080.314959999996
1695,rl_InterBay1_120_B5_1,rn_InterBay1_120,rn_B5_1,1,1500.716447519433
1696,rl_InterBay1_121_120,rn_InterBay1_121,rn_InterBay1_120,1,1234.645669999998
1697,rl_InterBay1_122_121,rn_InterBay1_122,rn_InterBay1_121,1,1018.5826700000034
1698,rl_InterBay1_123_122,rn_InterBay1_123,rn_InterBay1_122,1,1666.7716599999985
1699,rl_InterBay1_124_113,rn_InterBay1_124,rn_InterBay1_113,1,1666.7716499999951
1700,rl_InterBay1_125_123,rn_InterBay1_125,rn_InterBay1_123,1,1018.5826799999995
1701,rl_InterBay1_125_324,rn_InterBay1_125,rn_InterBay1_324,1,1456.9077256761566
1702,rl_InterBay1_126_125,rn_InterBay1_126,rn_InterBay1_125,1,1234.6456700000053
1703,rl_InterBay1_127_126,rn_InterBay1_127,rn_InterBay1_126,1,1080.314959999996
1704,rl_InterBay1_128_127,rn_InterBay1_128,rn_InterBay1_127,1,6790.551180000002
1705,rl_InterBay1_129_128,rn_InterBay1_129,rn_InterBay1_128,1,1080.314959999996
1706,rl_InterBay1_129_B4_1,rn_InterBay1_129,rn_B4_1,1,1500.716447519433
1707,rl_InterBay1_12_11,rn_InterBay1_12,rn_InterBay1_11,1,6790.5511000000115
1708,rl_InterBay1_130_129,rn_InterBay1_130,rn_InterBay1_129,1,1234.6456700000053
1709,rl_InterBay1_131_130,rn_InterBay1_131,rn_InterBay1_130,1,1018.5826799999995
1710,rl_InterBay1_132_131,rn_InterBay1_132,rn_InterBay1_131,1,1666.7716499999951
1711,rl_InterBay1_133_132,rn_InterBay1_133,rn_InterBay1_132,1,1018.5826799999995
1712,rl_InterBay1_133_329,rn_InterBay1_133,rn_InterBay1_329,1,1456.9077256761566
1713,rl_InterBay1_134_133,rn_InterBay1_134,rn_InterBay1_133,1,1234.6456700000053
1714,rl_InterBay1_135_124,rn_InterBay1_135,rn_InterBay1_124,1,1018.5826800000068
1715,rl_InterBay1_135_181,rn_InterBay1_135,rn_InterBay1_181,1,1456.9077256761614
1716,rl_InterBay1_136_134,rn_InterBay1_136,rn_InterBay1_134,1,1080.314959999996
1717,rl_InterBay1_137_136,rn_InterBay1_137,rn_InterBay1_136,1,6790.551180000002
1718,rl_InterBay1_138_137,rn_InterBay1_138,rn_InterBay1_137,1,1080.3149599999997
1719,rl_InterBay1_138_B3_1,rn_InterBay1_138,rn_B3_1,1,1500.7164475194356
1720,rl_InterBay1_139_138,rn_InterBay1_139,rn_InterBay1_138,1,1234.645669999998
1721,rl_InterBay1_13_2,rn_InterBay1_13,rn_InterBay1_2,1,11420.472440000001
1722,rl_InterBay1_140_139,rn_InterBay1_140,rn_InterBay1_139,1,1018.5826800000032
1723,rl_InterBay1_141_140,rn_InterBay1_141,rn_InterBay1_140,1,1666.7716499999988
1724,rl_InterBay1_142_141,rn_InterBay1_142,rn_InterBay1_141,1,1018.5826799999995
1725,rl_InterBay1_142_333,rn_InterBay1_142,rn_InterBay1_333,1,1456.9077256761566
1726,rl_InterBay1_143_142,rn_InterBay1_143,rn_InterBay1_142,1,1234.6456599999983
1727,rl_InterBay1_144_143,rn_InterBay1_144,rn_InterBay1_143,1,1080.314970000003
1728,rl_InterBay1_145_144,rn_InterBay1_145,rn_InterBay1_144,1,6790.551169999999
1729,rl_InterBay1_146_135,rn_InterBay1_146,rn_InterBay1_135,1,11420.472429999994
1730,rl_InterBay1_147_145,rn_InterBay1_147,rn_InterBay1_145,1,1080.3149699999994
1731,rl_InterBay1_147_B2_1,rn_InterBay1_147,rn_B2_1,1,1500.7164547180967
1732,rl_InterBay1_148_147,rn_InterBay1_148,rn_InterBay1_147,1,1234.6456600000001
1733,rl_InterBay1_149_148,rn_InterBay1_149,rn_InterBay1_148,1,1018.5826799999995
1734,rl_InterBay1_14_12,rn_InterBay1_14,rn_InterBay1_12,1,1080.3150000000023
